Array,Site_Name,Survey_Days,Latitude,Longitude,Time_Zone,Year,Humans_Per_Camera,Humans_Per_Camera_Per_Day
VA_Forest_Richmond(rural),VA_Forest_Richmond(rural)_2,68,37.58971,-77.66475,America/New_York,2019,2,0.0294117647058824
VA_Forest_Richmond(rural),VA_Forest_Richmond(rural)_5,67,37.58863,-77.66619,America/New_York,2019,3,0.0447761194029851
VA_Forest_Richmond(rural),VA_Forest_Richmond(rural)_51,68,37.5862,-77.664,America/New_York,2019,3,0.0441176470588235
VA_Forest_Richmond(rural),VA_Forest_Richmond(rural)_6,68,37.58803,-77.66371,America/New_York,2019,3,0.0441176470588235
VA_Forest_Richmond(rural),VA_Forest_Richmond(rural)_8,68,37.59344,-77.66688,America/New_York,2019,4,0.0588235294117647
VA_Forest_Richmond(suburban),VA_Forest_Richmond(suburban)_11,89,37.58242,-77.53604,America/New_York,2019,28,0.314606741573034
VA_Forest_Richmond(suburban),VA_Forest_Richmond(suburban)_3,49,37.57657,-77.5411,America/New_York,2019,25,0.510204081632653
VA_Forest_Richmond(suburban),VA_Forest_Richmond(suburban)_4,89,37.57776,-77.54271,America/New_York,2019,24,0.269662921348315
VA_Forest_Richmond(suburban),VA_Forest_Richmond(suburban)_6,37,37.56981,-77.53712,America/New_York,2019,5,0.135135135135135
VA_Forest_Richmond(suburban),VA_Forest_Richmond(suburban)_8,89,37.5789,-77.5344,America/New_York,2019,12,0.134831460674157
VT_Forest_Brunswick,VT_Forest_Brunswick_1,77,44.83333,-71.7635,America/New_York,2019,1,0.012987012987013
VT_Forest_Brunswick,VT_Forest_Brunswick_10B,77,44.83717,-71.78996,America/New_York,2019,4,0.051948051948052
VT_Forest_Brunswick,VT_Forest_Brunswick_11,77,44.78024,-71.73322,America/New_York,2019,4,0.051948051948052
VT_Forest_Brunswick,VT_Forest_Brunswick_12,77,44.8154,-71.7413,America/New_York,2019,3,0.038961038961039
VT_Forest_Brunswick,VT_Forest_Brunswick_14,76,44.83556,-71.73945,America/New_York,2019,4,0.0526315789473684
VT_Forest_Brunswick,VT_Forest_Brunswick_15,77,44.81756,-71.7656,America/New_York,2019,2,0.025974025974026
VT_Forest_Brunswick,VT_Forest_Brunswick_16,77,44.88344,-71.74969,America/New_York,2019,2,0.025974025974026
VT_Forest_Brunswick,VT_Forest_Brunswick_2,76,44.85395,-71.72334,America/New_York,2019,4,0.0526315789473684
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_1,64,46.20989,-90.93378,America/Chicago,2019,0,0
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_10,59,46.14581,-90.93947,America/Chicago,2019,0,0
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_2,70,46.20542,-90.88437,America/Chicago,2019,0,0
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_3,57,46.1934,-90.86001,America/Chicago,2019,0,0
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_4,36,46.18952,-90.97356,America/Chicago,2019,1,0.0277777777777778
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_5,38,46.19031,-90.98592,America/Chicago,2019,0,0
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_6,46,46.17813,-90.89167,America/Chicago,2019,1,0.0217391304347826
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_7,42,46.17247,-90.89916,America/Chicago,2019,1,0.0238095238095238
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_8,44,46.16611,-90.86635,America/Chicago,2019,1,0.0227272727272727
WI_Forest_Chequamegon-Nicolet,WI_Forest_Chequamegon-Nicolet_9,32,46.15689,-90.88772,America/Chicago,2019,1,0.03125
WI_Forest_Whitewater,WI_Forest_Whitewater_1,55,42.8483,-88.74584,America/Chicago,2019,223,4.05454545454545
WI_Forest_Whitewater,WI_Forest_Whitewater_2,55,42.84999,-88.74338,America/Chicago,2019,895,16.2727272727273
WI_Forest_Whitewater,WI_Forest_Whitewater_3,55,42.85191,-88.74581,America/Chicago,2019,6,0.109090909090909
WI_Forest_Whitewater,WI_Forest_Whitewater_4,55,42.84836,-88.74329,America/Chicago,2019,488,8.87272727272727
WI_Forest_Whitewater,WI_Forest_Whitewater_6,26,42.84629,-88.74286,America/Chicago,2019,541,20.8076923076923
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_1,64,41.28419,-107.66229,America/Denver,2019,2,0.03125
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_10,37,41.25634,-107.64667,America/Denver,2019,0,0
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_2,64,41.28229,-107.66819,America/Denver,2019,1,0.015625
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_3,64,41.28034,-107.65901,America/Denver,2019,2,0.03125
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_4,64,41.27828,-107.65648,America/Denver,2019,2,0.03125
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_5,64,41.27278,-107.65516,America/Denver,2019,2,0.03125
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_6,64,41.27078,-107.64914,America/Denver,2019,5,0.078125
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_7,12,41.26739,-107.64914,America/Denver,2019,1,0.0833333333333333
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_8,64,41.26388,-107.64718,America/Denver,2019,0,0
WY_Grassland_Carbon_County,WY_Grassland_Carbon_County_9,64,41.25946,-107.64845,America/Denver,2019,4,0.0625
UT_Desert_Wasatch,Blaine Preserve.USA.2019,44,40.73222,-111.84668,America/Denver,2019,5,0.113636363636364
UT_Desert_Wasatch,Creekside Park.USA.2019,22,40.66553,-111.84855,America/Denver,2019,247,11.2272727272727
UT_Desert_Wasatch,Crestwood Park.USA.2019,22,40.61364,-111.84496,America/Denver,2019,24,1.09090909090909
UT_Desert_Wasatch,DD_01.USA.2019,8,40.56655,-111.81139,America/Denver,2019,0,0
UT_Desert_Wasatch,DD_02.USA.2019,45,40.55893,-111.81396,America/Denver,2019,1,0.0222222222222222
UT_Desert_Wasatch,DD_03.USA.2019,44,40.55909,-111.8269,America/Denver,2019,43,0.977272727272727
UT_Desert_Wasatch,DD_04.USA.2019,45,40.55971,-111.83898,America/Denver,2019,21,0.466666666666667
UT_Desert_Wasatch,DD_07.USA.2019,43,40.56902,-111.87101,America/Denver,2019,76,1.76744186046512
UT_Desert_Wasatch,DD_08.USA.2019,44,40.56938,-111.88038,America/Denver,2019,76,1.72727272727273
UT_Desert_Wasatch,General Holm Park N.USA.2019,28,40.68859,-111.92125,America/Denver,2019,7,0.25
UT_Desert_Wasatch,General Holm Park S.USA.2019,28,40.68505,-111.91722,America/Denver,2019,9,0.321428571428571
UT_Desert_Wasatch,Hidden Hollow.USA.2019,44,40.72443,-111.85717,America/Denver,2019,98,2.22727272727273
UT_Desert_Wasatch,JR_01.USA.2019,20,40.62135,-111.92287,America/Denver,2019,6,0.3
UT_Desert_Wasatch,JR_02.USA.2019,20,40.64228,-111.92069,America/Denver,2019,2,0.1
UT_Desert_Wasatch,JR_07.USA.2019,28,40.7495,-111.91842,America/Denver,2019,8,0.285714285714286
UT_Desert_Wasatch,JR_08.USA.2019,18,40.73642,-111.92496,America/Denver,2019,23,1.27777777777778
UT_Desert_Wasatch,JR_09.USA.2019,18,40.72897,-111.925,America/Denver,2019,39,2.16666666666667
UT_Desert_Wasatch,JRP_02.USA.2019,21,40.593,-111.92174,America/Denver,2019,1,0.0476190476190476
UT_Desert_Wasatch,LCC_USA_01.2019,22,40.68014,-111.86089,America/Denver,2019,1,0.0454545454545455
UT_Desert_Wasatch,Little Confluence.USA.2019,44,40.66432,-111.90868,America/Denver,2019,100,2.27272727272727
UT_Desert_Wasatch,Memory Grove.USA.2019,42,40.77922,-111.88413,America/Denver,2019,7,0.166666666666667
UT_Desert_Wasatch,Miller Park.USA.2019,45,40.74776,-111.84436,America/Denver,2019,129,2.86666666666667
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Bison_Cam1,19,47.7555,-107.85797,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Bison_Cam2,19,47.75513,-107.85392,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Bison_Cam3,19,47.75423,-107.85162,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Cattle_Cam1,3,47.7592,-107.86653,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Cattle_Cam2,19,47.76006,-107.86996,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_CC_Cattle_Cam3,19,47.76212,-107.8712,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_DryFork_agri05_Cam2,18,47.86253,-108.05247,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_DryFork_agri05_Cam3,23,47.86345,-108.049,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SC_Bison_Cam1,20,47.79154,-107.77316,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SC_Bison_Cam2,20,47.78971,-107.77194,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SC_Bison_Cam3,20,47.78754,-107.77018,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4248_Cam1,20,47.79045,-107.7423,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4248_Cam2,21,47.7897,-107.74294,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4458_Cam2,20,47.7749,-107.74018,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4458_Cam3,20,47.77226,-107.73791,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4461_Cam1,20,47.7679,-107.70434,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4461_Cam2,20,47.77063,-107.70553,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4461_Cam3,20,47.77333,-107.70688,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4660_Cam1,19,47.75933,-107.83145,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4660_Cam2,19,47.75659,-107.83472,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4660_Cam3,19,47.75371,-107.83912,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4672_Cam1,20,47.75228,-107.69743,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4672_Cam2,2,47.75212,-107.70142,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4672_Cam3,20,47.7519,-107.69159,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4767_Cam1,10,47.75242,-107.81944,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4767_Cam2,19,47.74915,-107.82224,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4767_Cam3,19,47.74615,-107.82409,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4771_Cam1,20,47.74835,-107.76996,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4771_Cam2,20,47.7501,-107.7692,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_4771_Cam3,9,47.75006,-107.76677,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD10_Cam1,19,47.76248,-107.78426,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD10_Cam2,19,47.76272,-107.78706,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD10_Cam3,19,47.76391,-107.78892,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD3_Cam1,20,47.73132,-107.78042,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD3_Cam3,20,47.73232,-107.77799,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD4_Cam1,20,47.76708,-107.75069,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD4_Cam2,20,47.76746,-107.75398,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_SunPrairie_PD4_Cam3,20,47.76904,-107.75276,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_TeleC_Bison_Cam1,20,47.74202,-107.78068,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_TeleC_Bison_Cam2,20,47.74033,-107.78268,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Bison_Cam1,19,47.75678,-107.79278,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Bison_Cam2,19,47.7593,-107.79463,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Bison_Cam3,19,47.760980000000004,-107.79596,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Cattle_Cam1,19,47.7673,-107.80421,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Cattle_Cam2,19,47.7687,-107.80735,America/Denver,2019,0,0
MT_autumn_Sun_Prairie_2019,MT_autumn_ThirdC_Cattle_Cam3,19,47.77155,-107.80981,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1076_Cam1,23,48.03667,-107.98992,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1076_Cam2,23,48.03411,-107.9938,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1076_Cam3,23,48.03112,-107.99687,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1392_Cam1,21,48.00756,-107.99654,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1392_Cam2,21,48.01004,-107.9927,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1392_Cam3,21,48.01256,-107.98925,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1922_Cam1,23,47.96417,-107.93324,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1922_Cam2,23,47.96678,-107.92944,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_1922_Cam3,23,47.96926,-107.92567,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2027_Cam1,23,47.95708,-107.92477,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2027_Cam2,23,47.95522,-107.92953,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2027_Cam3,23,47.95464,-107.93484,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2334_Cam1,23,47.93385,-108.0274,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2334_Cam2,23,47.93674,-108.02412,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2334_Cam3,23,47.93946,-108.02087,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2648_Cam1,17,47.90919,-108.03797,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2648_Cam2,23,47.91213,-108.03496,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_2648_Cam3,23,47.91448,-108.03086,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_333_Cam1,19,48.08767,-108.09324,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_333_Cam2,23,48.0905,-108.08945,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_333_Cam3,23,48.08623,-108.09813,America/Denver,2019,2,0.0869565217391304
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_546_Cam2,23,48.07304,-108.05835,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass13_Cam1,22,48.00631,-107.93014,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass13_Cam2,22,48.00383,-107.93225,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass13_Cam3,22,48.00283,-107.93542,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass14_Cam1,22,48.03029,-108.03367,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass14_Cam2,22,48.0331,-108.02996,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_Grass14_Cam3,22,48.03577,-108.02593,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD22_Cam1,21,47.99621,-108.01803,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD22_Cam2,8,47.99367,-108.01657,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD22_Cam3,21,47.99245,-108.01953,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD24_Cam1,21,48.00813,-108.01019,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD24_Cam2,21,48.00932,-108.01445,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WhiteRock_PD24_Cam3,21,48.01131,-108.01124,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRBeav_Bison_Cam1,22,47.98313,-107.95131,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRBeav_Bison_Cam2,22,47.98201,-107.94675,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRBeav_Bison_Cam3,22,47.98105,-107.94481,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRC_Cattle_Cam1,21,48.01873,-108.03273,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRC_Cattle_Cam2,13,48.01666,-108.02819,America/Denver,2019,0,0
MT_autumn_White_Rock_2019,MT_autumn_WRC_Cattle_Cam3,21,48.01791,-108.03046,America/Denver,2019,0,0
UT_Desert_Wasatch,Oxbow.USA.2019,23,40.7004,-111.92557,America/Denver,2019,7,0.304347826086957
UT_Desert_Wasatch,Parley's Nature Park.USA.2019,23,40.71001,-111.80582,America/Denver,2019,8,0.347826086956522
UT_Desert_Wasatch,Redwood Natural Area.USA.2019,23,40.70966,-111.92652,America/Denver,2019,7,0.304347826086957
VA_Forest_SCBI_GEO,SCBI GEO 1_19,21,38.89133,-78.14713,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 10_19,22,38.89312,-78.14598,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 11_19,21,38.89312,-78.14483,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 12_19,21,38.89311,-78.14367,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 13_19,19,38.89403,-78.14712,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 14_19,19,38.89402,-78.14597,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 15_19,20,38.89402,-78.14481,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 16_19,21,38.89401,-78.14366,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 17_19,20,38.89493,-78.14712,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 18_19,22,38.89492,-78.14596,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 19_19,20,38.89492,-78.14481,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 2_19,21,38.89132,-78.14598,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 20_19,20,38.89491,-78.14366,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 21_19,21,38.89583,-78.1471,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 22_19,6,38.89583,-78.14595,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 23_19,20,38.89582,-78.1448,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 24_19,19,38.89581,-78.14365,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 3_19,21,38.89132,-78.14483,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 4_19,21,38.89131,-78.14368,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 5_19,20,38.89223,-78.14713,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 6_19,19,38.89222,-78.14598,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 7_19,17,38.89222,-78.14483,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 8_19,21,38.89221,-78.14367,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,SCBI GEO 9_19,21,38.89313,-78.14713,America/New_York,2019,0,0
WA_Forest_Seattle_Urban_Carnivores,SEWA_N02_DRPSS_SP19_OFF,7,47.64388,-122.3604,America/Los_Angeles,2019,5,0.714285714285714
WA_Forest_Seattle_Urban_Carnivores,SEWA_N02_PHNSS_SP19_OFF,69,47.6708,-122.3596,America/Los_Angeles,2019,36,0.521739130434783
WA_Forest_Seattle_Urban_Carnivores,SEWA_N04_JBPSS_SP19_OFF,55,47.69609,-122.20199,America/Los_Angeles,2019,6,0.109090909090909
WA_Forest_Seattle_Urban_Carnivores,SEWA_N07_RWPSS_SP19_OFF,60,47.7149,-122.0412,America/Los_Angeles,2019,0,0
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO1_LWPSS_SP19_OFF,56,47.66725,-122.34328,America/Los_Angeles,2019,464,8.28571428571429
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO3_IRPSS_SP19_OFF,56,47.69039,-122.28094,America/Los_Angeles,2019,0,0
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO3_MGPSS_SP19_OFF,54,47.68061,-122.25077,America/Los_Angeles,2019,7,0.12962962962963
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO3_RVPSS_SP19_OFF,56,47.67291,-122.30907,America/Los_Angeles,2019,1,0.0178571428571429
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO5_SVPSS_SP19_OFF,56,47.70674,-122.14906,America/Los_Angeles,2019,0,0
WA_Forest_Seattle_Urban_Carnivores,SEWA_NO6_SWDSS_SP19_OFF,9,47.70982,-122.10448,America/Los_Angeles,2019,0,0
UT_Desert_Wasatch,SLC Cemetery.USA.2019,23,40.77791,-111.86198,America/Denver,2019,3,0.130434782608696
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_1,21,38.88999,-78.15,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_10,5,38.89176,-78.14078,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_11,20,38.89359,-78.14998,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_12,21,38.89358,-78.14768,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_13,21,38.89358,-78.14537,America/New_York,2019,1,0.0476190476190476
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_14,21,38.89357,-78.14307,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_15,20,38.89356,-78.14077,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_16,18,38.89538,-78.14998,America/New_York,2019,50,2.77777777777778
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_17,20,38.89534,-78.14768,America/New_York,2019,0,0
VA_Forest_SCBI_GEO,VA_Forest_19_SCBI_1km_18,8,38.89538,-78.14537,America/New_York,2019,0,0
